"Month","Day","Hour","Output power (W)"
"11","13","8","52.397"
"11","13","9","107.135"
"11","13","10","161.203"
"11","13","11","191.59"
"11","13","12","197.015"
"11","13","13","175.139"
"11","13","14","133.028"
"11","13","15","75.928"
"11","13","16","17.99"
"11","13","17","0"
"11","13","18","0"
"11","13","19","0"
"11","13","20","0"
"11","13","21","0"
"11","13","22","0"
"11","13","23","0"
"11","14","0","0"
"11","14","1","0"
"11","14","2","0"
"11","14","3","0"
"11","14","4","0"
"11","14","5","0"
"11","14","6","0"
"11","14","7","0.204"
"11","14","8","57.431"
"11","14","9","123.681"
"11","14","10","183.553"
"11","14","11","229.594"
"11","14","12","235.564"
"11","14","13","208.404"
"11","14","14","152.312"
"11","14","15","87.799"
"11","14","16","18.881"
"11","14","17","0"
"11","14","18","0"
"11","14","19","0"
"11","14","20","0"
"11","14","21","0"
"11","14","22","0"
"11","14","23","0"
"11","15","0","0"
"11","15","1","0"
"11","15","2","0"
"11","15","3","0"
"11","15","4","0"
"11","15","5","0"
"11","15","6","0"
"11","15","7","0"
"11","15","8","55.092"
"11","15","9","131.97"
"11","15","10","218.199"
"11","15","11","274.165"
"11","15","12","284.685"
"11","15","13","246.702"
"11","15","14","174.788"
"11","15","15","86.649"
"11","15","16","15.065"
"11","15","17","0"
"11","15","18","0"
"11","15","19","0"
"11","15","20","0"
"11","15","21","0"
"11","15","22","0"
"11","15","23","0"
"11","16","0","0"
"11","16","1","0"
"11","16","2","0"
"11","16","3","0"
"11","16","4","0"
"11","16","5","0"
"11","16","6","0"
"11","16","7","0"
"11","16","8","55.611"
"11","16","9","132.648"
"11","16","10","201.078"
"11","16","11","244.802"
"11","16","12","250.751"
"11","16","13","219.936"
"11","16","14","161.109"
"11","16","15","85.029"
"11","16","16","17.118"
"11","16","17","0"
"11","16","18","0"
"11","16","19","0"
"11","16","20","0"
"11","16","21","0"
"11","16","22","0"
"11","16","23","0"
"11","17","0","0"
"11","17","1","0"
"11","17","2","0"
"11","17","3","0"
"11","17","4","0"
"11","17","5","0"
"11","17","6","0"
"11","17","7","0"
"11","17","8","40.185"
"11","17","9","91.608"
"11","17","10","132.344"
"11","17","11","165.963"
"11","17","12","170.023"
"11","17","13","152.244"
"11","17","14","112.257"
"11","17","15","65.731"
"11","17","16","11.494"
"11","17","17","0"
"11","17","18","0"
"11","17","19","0"
"11","17","20","0"
"11","17","21","0"
"11","17","22","0"
"11","17","23","0"
"11","18","0","0"
"11","18","1","0"
"11","18","2","0"
"11","18","3","0"
"11","18","4","0"
"11","18","5","0"
"11","18","6","0"
"11","18","7","0"
"11","18","8","51.2"
"11","18","9","130.159"
"11","18","10","212.506"
"11","18","11","267.279"
"11","18","12","275.757"
"11","18","13","239.322"
"11","18","14","161.892"
"11","18","15","83.861"
"11","18","16","13.727"
"11","18","17","0"
"11","18","18","0"
"11","18","19","0"
"11","18","20","0"
"11","18","21","0"
"11","18","22","0"
"11","18","23","0"
"11","19","0","0"
"11","19","1","0"
"11","19","2","0"
"11","19","3","0"
"11","19","4","0"
"11","19","5","0"
"11","19","6","0"
"11","19","7","0"
"11","19","8","45.965"
"11","19","9","125.944"
"11","19","10","217.39"
"11","19","11","274.941"
"11","19","12","284.109"
"11","19","13","245.225"
"11","19","14","170.614"
"11","19","15","78.898"
"11","19","16","11.061"
"11","19","17","0"
"11","19","18","0"
"11","19","19","0"
"11","19","20","0"
"11","19","21","0"
"11","19","22","0"
"11","19","23","0"
"11","20","0","0"
"11","20","1","0"
"11","20","2","0"
"11","20","3","0"
"11","20","4","0"
"11","20","5","0"
"11","20","6","0"
"11","20","7","0"
"11","20","8","43.585"
"11","20","9","126.689"
"11","20","10","206.396"
"11","20","11","269.813"
"11","20","12","278.091"
"11","20","13","231.986"
"11","20","14","162.614"
"11","20","15","81.794"
"11","20","16","12.399"
"11","20","17","0"
"11","20","18","0"
"11","20","19","0"
"11","20","20","0"
"11","20","21","0"
"11","20","22","0"
"11","20","23","0"
"11","21","0","0"
"11","21","1","0"
"11","21","2","0"
"11","21","3","0"
"11","21","4","0"
"11","21","5","0"
"11","21","6","0"
"11","21","7","0"
"11","21","8","18.359"
"11","21","9","49.737"
"11","21","10","75.741"
"11","21","11","92.355"
"11","21","12","95.839"
"11","21","13","84.93"
"11","21","14","64.161"
"11","21","15","33.339"
"11","21","16","3.693"
"11","21","17","0"
"11","21","18","0"
"11","21","19","0"
"11","21","20","0"
"11","21","21","0"
"11","21","22","0"
"11","21","23","0"
"11","22","0","0"
"11","22","1","0"
"11","22","2","0"
"11","22","3","0"
"11","22","4","0"
"11","22","5","0"
"11","22","6","0"
"11","22","7","0"
"11","22","8","17.069"
"11","22","9","49.233"
"11","22","10","76.14"
"11","22","11","91.829"
"11","22","12","95.383"
"11","22","13","85.589"
"11","22","14","64.032"
"11","22","15","33.318"
"11","22","16","3.674"
"11","22","17","0"
"11","22","18","0"
"11","22","19","0"
"11","22","20","0"
"11","22","21","0"
"11","22","22","0"
"11","22","23","0"
"11","23","0","0"
"11","23","1","0"
"11","23","2","0"
"11","23","3","0"
"11","23","4","0"
"11","23","5","0"
"11","23","6","0"
"11","23","7","0"
"11","23","8","19.53"
"11","23","9","56.713"
"11","23","10","86.114"
"11","23","11","105.683"
"11","23","12","108.636"
"11","23","13","97.785"
"11","23","14","73.357"
"11","23","15","38.636"
"11","23","16","4.423"
"11","23","17","0"
"11","23","18","0"
"11","23","19","0"
"11","23","20","0"
"11","23","21","0"
"11","23","22","0"
"11","23","23","0"
"11","24","0","0"
"11","24","1","0"
"11","24","2","0"
"11","24","3","0"
"11","24","4","0"
"11","24","5","0"
"11","24","6","0"
"11","24","7","0"
"11","24","8","39.127"
"11","24","9","96.011"
"11","24","10","150.536"
"11","24","11","183.611"
"11","24","12","190.697"
"11","24","13","169.599"
"11","24","14","127.879"
"11","24","15","68.891"
"11","24","16","10.585"
"11","24","17","0"
"11","24","18","0"
"11","24","19","0"
"11","24","20","0"
"11","24","21","0"
"11","24","22","0"
"11","24","23","0"
"11","25","0","0"
"11","25","1","0"
"11","25","2","0"
"11","25","3","0"
"11","25","4","0"
"11","25","5","0"
"11","25","6","0"
"11","25","7","0"
"11","25","8","24.297"
"11","25","9","69.467"
"11","25","10","105.142"
"11","25","11","127.638"
"11","25","12","131.503"
"11","25","13","117.885"
"11","25","14","88.3"
"11","25","15","48.731"
"11","25","16","5.461"
"11","25","17","0"
"11","25","18","0"
"11","25","19","0"
"11","25","20","0"
"11","25","21","0"
"11","25","22","0"
"11","25","23","0"
"11","26","0","0"
"11","26","1","0"
"11","26","2","0"
"11","26","3","0"
"11","26","4","0"
"11","26","5","0"
"11","26","6","0"
"11","26","7","0"
"11","26","8","38.73"
"11","26","9","109.224"
"11","26","10","170.835"
"11","26","11","210.064"
"11","26","12","222.802"
"11","26","13","193.094"
"11","26","14","142.581"
"11","26","15","78.588"
"11","26","16","11.109"
"11","26","17","0"
"11","26","18","0"
"11","26","19","0"
"11","26","20","0"
"11","26","21","0"
"11","26","22","0"
"11","26","23","0"
"11","27","0","0"
"11","27","1","0"
"11","27","2","0"
"11","27","3","0"
"11","27","4","0"
"11","27","5","0"
"11","27","6","0"
"11","27","7","0"
"11","27","8","36.472"
"11","27","9","110.164"
"11","27","10","192.787"
"11","27","11","249.345"
"11","27","12","262.131"
"11","27","13","227.83"
"11","27","14","158.09"
"11","27","15","74.073"
"11","27","16","9.634"
"11","27","17","0"
"11","27","18","0"
"11","27","19","0"
"11","27","20","0"
"11","27","21","0"
"11","27","22","0"
"11","27","23","0"
"11","28","0","0"
"11","28","1","0"
"11","28","2","0"
"11","28","3","0"
"11","28","4","0"
"11","28","5","0"
"11","28","6","0"
"11","28","7","0"
"11","28","8","36.369"
"11","28","9","112.931"
"11","28","10","183.376"
"11","28","11","230.946"
"11","28","12","241.163"
"11","28","13","211.432"
"11","28","14","151.051"
"11","28","15","80.207"
"11","28","16","9.267"
"11","28","17","0"
"11","28","18","0"
"11","28","19","0"
"11","28","20","0"
"11","28","21","0"
"11","28","22","0"
"11","28","23","0"
"11","29","0","0"
"11","29","1","0"
"11","29","2","0"
"11","29","3","0"
"11","29","4","0"
"11","29","5","0"
"11","29","6","0"
"11","29","7","0"
"11","29","8","34.404"
"11","29","9","111.214"
"11","29","10","182.015"
"11","29","11","238.669"
"11","29","12","248.581"
"11","29","13","210.335"
"11","29","14","149.199"
"11","29","15","77.757"
"11","29","16","8.378"
"11","29","17","0"
"11","29","18","0"
"11","29","19","0"
"11","29","20","0"
"11","29","21","0"
"11","29","22","0"
"11","29","23","0"
"11","30","0","0"
"11","30","1","0"
"11","30","2","0"
"11","30","3","0"
"11","30","4","0"
"11","30","5","0"
"11","30","6","0"
"11","30","7","0"
"11","30","8","29.581"
"11","30","9","83.125"
"11","30","10","126.879"
"11","30","11","163.45"
"11","30","12","170.753"
"11","30","13","153.586"
"11","30","14","109.616"
"11","30","15","61.989"
"11","30","16","7.348"
"11","30","17","0"
"11","30","18","0"
"11","30","19","0"
"11","30","20","0"
"11","30","21","0"
"11","30","22","0"
"11","30","23","0"
"12","1","0","0"
"12","1","1","0"
"12","1","2","0"
"12","1","3","0"
"12","1","4","0"
"12","1","5","0"
"12","1","6","0"
"12","1","7","0"
"12","1","8","30.574"
"12","1","9","101.436"
"12","1","10","181.41"
"12","1","11","232.556"
"12","1","12","242.786"
"12","1","13","211.483"
"12","1","14","149.657"
"12","1","15","70.332"
"12","1","16","8.299"
"12","1","17","0"
"12","1","18","0"
"12","1","19","0"
"12","1","20","0"
"12","1","21","0"
"12","1","22","0"
"12","1","23","0"
"12","2","0","0"
"12","2","1","0"
"12","2","2","0"
"12","2","3","0"
"12","2","4","0"
"12","2","5","0"
"12","2","6","0"
"12","2","7","0"
"12","2","8","25.687"
"12","2","9","77.452"
"12","2","10","120.014"
"12","2","11","155.146"
"12","2","12","160.798"
"12","2","13","144.654"
"12","2","14","103.423"
"12","2","15","59.386"
"12","2","16","6.207"
"12","2","17","0"
"12","2","18","0"
"12","2","19","0"
"12","2","20","0"
"12","2","21","0"
"12","2","22","0"
"12","2","23","0"
"12","3","0","0"
"12","3","1","0"
"12","3","2","0"
"12","3","3","0"
"12","3","4","0"
"12","3","5","0"
"12","3","6","0"
"12","3","7","0"
"12","3","8","25.881"
"12","3","9","79.699"
"12","3","10","130.226"
"12","3","11","160.456"
"12","3","12","167.974"
"12","3","13","149.503"
"12","3","14","107.605"
"12","3","15","60.746"
"12","3","16","6.983"
"12","3","17","0"
"12","3","18","0"
"12","3","19","0"
"12","3","20","0"
"12","3","21","0"
"12","3","22","0"
"12","3","23","0"
"12","4","0","0"
"12","4","1","0"
"12","4","2","0"
"12","4","3","0"
"12","4","4","0"
"12","4","5","0"
"12","4","6","0"
"12","4","7","0"
"12","4","8","28.262"
"12","4","9","101.733"
"12","4","10","166.757"
"12","4","11","212.387"
"12","4","12","223.538"
"12","4","13","199.866"
"12","4","14","145.522"
"12","4","15","71.898"
"12","4","16","7.452"
"12","4","17","0"
"12","4","18","0"
"12","4","19","0"
"12","4","20","0"
"12","4","21","0"
"12","4","22","0"
"12","4","23","0"
"12","5","0","0"
"12","5","1","0"
"12","5","2","0"
"12","5","3","0"
"12","5","4","0"
"12","5","5","0"
"12","5","6","0"
"12","5","7","0"
"12","5","8","11.563"
"12","5","9","47.816"
"12","5","10","78.513"
"12","5","11","97.067"
"12","5","12","102.227"
"12","5","13","91.69"
"12","5","14","69.147"
"12","5","15","35.436"
"12","5","16","2.712"
"12","5","17","0"
"12","5","18","0"
"12","5","19","0"
"12","5","20","0"
"12","5","21","0"
"12","5","22","0"
"12","5","23","0"
"12","6","0","0"
"12","6","1","0"
"12","6","2","0"
"12","6","3","0"
"12","6","4","0"
"12","6","5","0"
"12","6","6","0"
"12","6","7","0"
"12","6","8","11.564"
"12","6","9","49.942"
"12","6","10","82.089"
"12","6","11","102.264"
"12","6","12","107.699"
"12","6","13","96.422"
"12","6","14","72.356"
"12","6","15","37.621"
"12","6","16","2.71"
"12","6","17","0"
"12","6","18","0"
"12","6","19","0"
"12","6","20","0"
"12","6","21","0"
"12","6","22","0"
"12","6","23","0"
"12","7","0","0"
"12","7","1","0"
"12","7","2","0"
"12","7","3","0"
"12","7","4","0"
"12","7","5","0"
"12","7","6","0"
"12","7","7","0"
"12","7","8","21.875"
"12","7","9","95.343"
"12","7","10","184.773"
"12","7","11","251.535"
"12","7","12","268.644"
"12","7","13","231.986"
"12","7","14","151.324"
"12","7","15","67.849"
"12","7","16","6.596"
"12","7","17","0"
"12","7","18","0"
"12","7","19","0"
"12","7","20","0"
"12","7","21","0"
"12","7","22","0"
"12","7","23","0"
"12","8","0","0"
"12","8","1","0"
"12","8","2","0"
"12","8","3","0"
"12","8","4","0"
"12","8","5","0"
"12","8","6","0"
"12","8","7","0"
"12","8","8","24.403"
"12","8","9","100.1"
"12","8","10","168.372"
"12","8","11","215.284"
"12","8","12","227.069"
"12","8","13","201.051"
"12","8","14","144.795"
"12","8","15","70.996"
"12","8","16","8.067"
"12","8","17","0"
"12","8","18","0"
"12","8","19","0"
"12","8","20","0"
"12","8","21","0"
"12","8","22","0"
"12","8","23","0"
"12","9","0","0"
"12","9","1","0"
"12","9","2","0"
"12","9","3","0"
"12","9","4","0"
"12","9","5","0"
"12","9","6","0"
"12","9","7","0"
"12","9","8","23.95"
"12","9","9","93.853"
"12","9","10","151.278"
"12","9","11","189.881"
"12","9","12","199.926"
"12","9","13","178.912"
"12","9","14","133.015"
"12","9","15","73.554"
"12","9","16","8.601"
"12","9","17","0"
"12","9","18","0"
"12","9","19","0"
"12","9","20","0"
"12","9","21","0"
"12","9","22","0"
"12","9","23","0"
"12","10","0","0"
"12","10","1","0"
"12","10","2","0"
"12","10","3","0"
"12","10","4","0"
"12","10","5","0"
"12","10","6","0"
"12","10","7","0"
"12","10","8","21.745"
"12","10","9","80.953"
"12","10","10","135.413"
"12","10","11","168.682"
"12","10","12","177.326"
"12","10","13","159.416"
"12","10","14","119.934"
"12","10","15","64.172"
"12","10","16","7.303"
"12","10","17","0"
"12","10","18","0"
"12","10","19","0"
"12","10","20","0"
"12","10","21","0"
"12","10","22","0"
"12","10","23","0"
"12","11","0","0"
"12","11","1","0"
"12","11","2","0"
"12","11","3","0"
"12","11","4","0"
"12","11","5","0"
"12","11","6","0"
"12","11","7","0"
"12","11","8","23.405"
"12","11","9","93.282"
"12","11","10","163.115"
"12","11","11","209.065"
"12","11","12","219.267"
"12","11","13","194.252"
"12","11","14","141.671"
"12","11","15","71.456"
"12","11","16","8.414"
"12","11","17","0"
"12","11","18","0"
"12","11","19","0"
"12","11","20","0"
"12","11","21","0"
"12","11","22","0"
"12","11","23","0"
"12","12","0","0"
"12","12","1","0"
"12","12","2","0"
"12","12","3","0"
"12","12","4","0"
"12","12","5","0"
"12","12","6","0"
"12","12","7","0"
"12","12","8","18.926"
"12","12","9","87.774"
"12","12","10","167.234"
"12","12","11","225.194"
"12","12","12","242.974"
"12","12","13","212.962"
"12","12","14","148.759"
"12","12","15","67.701"
"12","12","16","7.355"
"12","12","17","0"
"12","12","18","0"
"12","12","19","0"
"12","12","20","0"
"12","12","21","0"
"12","12","22","0"
"12","12","23","0"
"12","13","0","0"
"12","13","1","0"
"12","13","2","0"
"12","13","3","0"
"12","13","4","0"
"12","13","5","0"
"12","13","6","0"
"12","13","7","0"
"12","13","8","21.273"
"12","13","9","89.287"
"12","13","10","157.195"
"12","13","11","200.132"
"12","13","12","210.747"
"12","13","13","188.467"
"12","13","14","132.375"
"12","13","15","72.107"
"12","13","16","8.137"
"12","13","17","0"
"12","13","18","0"
"12","13","19","0"
"12","13","20","0"
"12","13","21","0"
"12","13","22","0"
"12","13","23","0"
"12","14","0","0"
"12","14","1","0"
"12","14","2","0"
"12","14","3","0"
"12","14","4","0"
"12","14","5","0"
"12","14","6","0"
"12","14","7","0"
"12","14","8","20.487"
"12","14","9","90.988"
"12","14","10","161.948"
"12","14","11","208.403"
"12","14","12","219.092"
"12","14","13","195.213"
"12","14","14","142.387"
"12","14","15","71.514"
"12","14","16","8.106"
"12","14","17","0"
"12","14","18","0"
"12","14","19","0"
"12","14","20","0"
"12","14","21","0"
"12","14","22","0"
"12","14","23","0"
"12","15","0","0"
"12","15","1","0"
"12","15","2","0"
"12","15","3","0"
"12","15","4","0"
"12","15","5","0"
"12","15","6","0"
"12","15","7","0"
"12","15","8","6.728"
"12","15","9","38.215"
"12","15","10","67.533"
"12","15","11","85.013"
"12","15","12","90.045"
"12","15","13","81.455"
"12","15","14","61.309"
"12","15","15","31.591"
"12","15","16","2.036"
"12","15","17","0"
"12","15","18","0"
"12","15","19","0"
"12","15","20","0"
"12","15","21","0"
"12","15","22","0"
"12","15","23","0"
"12","16","0","0"
"12","16","1","0"
"12","16","2","0"
"12","16","3","0"
"12","16","4","0"
"12","16","5","0"
"12","16","6","0"
"12","16","7","0"
"12","16","8","15.885"
"12","16","9","73.808"
"12","16","10","122.211"
"12","16","11","163.544"
"12","16","12","174.404"
"12","16","13","158.674"
"12","16","14","114.202"
"12","16","15","64.538"
"12","16","16","7.533"
"12","16","17","0"
"12","16","18","0"
"12","16","19","0"
"12","16","20","0"
"12","16","21","0"
"12","16","22","0"
"12","16","23","0"
"12","17","0","0"
"12","17","1","0"
"12","17","2","0"
"12","17","3","0"
"12","17","4","0"
"12","17","5","0"
"12","17","6","0"
"12","17","7","0"
"12","17","8","15.982"
"12","17","9","90.519"
"12","17","10","168.296"
"12","17","11","229.411"
"12","17","12","249.352"
"12","17","13","220.278"
"12","17","14","155.105"
"12","17","15","71.132"
"12","17","16","7.933"
"12","17","17","0"
"12","17","18","0"
"12","17","19","0"
"12","17","20","0"
"12","17","21","0"
"12","17","22","0"
"12","17","23","0"
"12","18","0","0"
"12","18","1","0"
"12","18","2","0"
"12","18","3","0"
"12","18","4","0"
"12","18","5","0"
"12","18","6","0"
"12","18","7","0"
"12","18","8","10.755"
"12","18","9","60.609"
"12","18","10","99.817"
"12","18","11","126.543"
"12","18","12","140.402"
"12","18","13","121.385"
"12","18","14","93.32"
"12","18","15","51.885"
"12","18","16","5.832"
"12","18","17","0"
"12","18","18","0"
"12","18","19","0"
"12","18","20","0"
"12","18","21","0"
"12","18","22","0"
"12","18","23","0"
"12","19","0","0"
"12","19","1","0"
"12","19","2","0"
"12","19","3","0"
"12","19","4","0"
"12","19","5","0"
"12","19","6","0"
"12","19","7","0"
"12","19","8","16.407"
"12","19","9","85.943"
"12","19","10","166.791"
"12","19","11","224.199"
"12","19","12","243.253"
"12","19","13","216.929"
"12","19","14","153.808"
"12","19","15","74.395"
"12","19","16","8.732"
"12","19","17","0"
"12","19","18","0"
"12","19","19","0"
"12","19","20","0"
"12","19","21","0"
"12","19","22","0"
"12","19","23","0"
"12","20","0","0"
"12","20","1","0"
"12","20","2","0"
"12","20","3","0"
"12","20","4","0"
"12","20","5","0"
"12","20","6","0"
"12","20","7","0"
"12","20","8","14.452"
"12","20","9","88.858"
"12","20","10","157.743"
"12","20","11","209.784"
"12","20","12","233.448"
"12","20","13","200.951"
"12","20","14","146.871"
"12","20","15","76.979"
"12","20","16","8.664"
"12","20","17","0"
"12","20","18","0"
"12","20","19","0"
"12","20","20","0"
"12","20","21","0"
"12","20","22","0"
"12","20","23","0"
"12","21","0","0"
"12","21","1","0"
"12","21","2","0"
"12","21","3","0"
"12","21","4","0"
"12","21","5","0"
"12","21","6","0"
"12","21","7","0"
"12","21","8","13.451"
"12","21","9","83.404"
"12","21","10","171.917"
"12","21","11","240.505"
"12","21","12","262.312"
"12","21","13","232.092"
"12","21","14","158.678"
"12","21","15","71.878"
"12","21","16","7.016"
"12","21","17","0"
"12","21","18","0"
"12","21","19","0"
"12","21","20","0"
"12","21","21","0"
"12","21","22","0"
"12","21","23","0"
"12","22","0","0"
"12","22","1","0"
"12","22","2","0"
"12","22","3","0"
"12","22","4","0"
"12","22","5","0"
"12","22","6","0"
"12","22","7","0"
"12","22","8","15.689"
"12","22","9","85.375"
"12","22","10","157.475"
"12","22","11","205.512"
"12","22","12","219.979"
"12","22","13","197.235"
"12","22","14","146.559"
"12","22","15","76.055"
"12","22","16","10.101"
"12","22","17","0"
"12","22","18","0"
"12","22","19","0"
"12","22","20","0"
"12","22","21","0"
"12","22","22","0"
"12","22","23","0"
"12","23","0","0"
"12","23","1","0"
"12","23","2","0"
"12","23","3","0"
"12","23","4","0"
"12","23","5","0"
"12","23","6","0"
"12","23","7","0"
"12","23","8","1.276"
"12","23","9","23.069"
"12","23","10","43.167"
"12","23","11","55.904"
"12","23","12","59.746"
"12","23","13","53.988"
"12","23","14","41.242"
"12","23","15","20.957"
"12","23","16","0.317"
"12","23","17","0"
"12","23","18","0"
"12","23","19","0"
"12","23","20","0"
"12","23","21","0"
"12","23","22","0"
"12","23","23","0"
"12","24","0","0"
"12","24","1","0"
"12","24","2","0"
"12","24","3","0"
"12","24","4","0"
"12","24","5","0"
"12","24","6","0"
"12","24","7","0"
"12","24","8","0.308"
"12","24","9","19.249"
"12","24","10","36.331"
"12","24","11","48.505"
"12","24","12","51.906"
"12","24","13","48.51"
"12","24","14","36.326"
"12","24","15","18.355"
"12","24","16","0.322"
"12","24","17","0"
"12","24","18","0"
"12","24","19","0"
"12","24","20","0"
"12","24","21","0"
"12","24","22","0"
"12","24","23","0"
"12","25","0","0"
"12","25","1","0"
"12","25","2","0"
"12","25","3","0"
"12","25","4","0"
"12","25","5","0"
"12","25","6","0"
"12","25","7","0"
"12","25","8","7.736"
"12","25","9","55.517"
"12","25","10","93.506"
"12","25","11","120.246"
"12","25","12","129.768"
"12","25","13","119.421"
"12","25","14","91.248"
"12","25","15","52.259"
"12","25","16","6.707"
"12","25","17","0"
"12","25","18","0"
"12","25","19","0"
"12","25","20","0"
"12","25","21","0"
"12","25","22","0"
"12","25","23","0"
"12","26","0","0"
"12","26","1","0"
"12","26","2","0"
"12","26","3","0"
"12","26","4","0"
"12","26","5","0"
"12","26","6","0"
"12","26","7","0"
"12","26","8","3.244"
"12","26","9","29.86"
"12","26","10","56.216"
"12","26","11","73.012"
"12","26","12","78.414"
"12","26","13","71.724"
"12","26","14","55.226"
"12","26","15","29.191"
"12","26","16","3.072"
"12","26","17","0"
"12","26","18","0"
"12","26","19","0"
"12","26","20","0"
"12","26","21","0"
"12","26","22","0"
"12","26","23","0"
"12","27","0","0"
"12","27","1","0"
"12","27","2","0"
"12","27","3","0"
"12","27","4","0"
"12","27","5","0"
"12","27","6","0"
"12","27","7","0"
"12","27","8","8.698"
"12","27","9","58.07"
"12","27","10","97.954"
"12","27","11","125.851"
"12","27","12","142.916"
"12","27","13","124.834"
"12","27","14","96.439"
"12","27","15","56.547"
"12","27","16","8.508"
"12","27","17","0"
"12","27","18","0"
"12","27","19","0"
"12","27","20","0"
"12","27","21","0"
"12","27","22","0"
"12","27","23","0"
"12","28","0","0"
"12","28","1","0"
"12","28","2","0"
"12","28","3","0"
"12","28","4","0"
"12","28","5","0"
"12","28","6","0"
"12","28","7","0"
"12","28","8","12.713"
"12","28","9","87.584"
"12","28","10","157.785"
"12","28","11","210.585"
"12","28","12","234.165"
"12","28","13","205.101"
"12","28","14","151.466"
"12","28","15","82.915"
"12","28","16","12.087"
"12","28","17","0"
"12","28","18","0"
"12","28","19","0"
"12","28","20","0"
"12","28","21","0"
"12","28","22","0"
"12","28","23","0"
"12","29","0","0"
"12","29","1","0"
"12","29","2","0"
"12","29","3","0"
"12","29","4","0"
"12","29","5","0"
"12","29","6","0"
"12","29","7","0"
"12","29","8","11.257"
"12","29","9","77.235"
"12","29","10","163.481"
"12","29","11","229.832"
"12","29","12","255.262"
"12","29","13","228.469"
"12","29","14","163.944"
"12","29","15","76.381"
"12","29","16","12.429"
"12","29","17","0"
"12","29","18","0"
"12","29","19","0"
"12","29","20","0"
"12","29","21","0"
"12","29","22","0"
"12","29","23","0"
"12","30","0","0"
"12","30","1","0"
"12","30","2","0"
"12","30","3","0"
"12","30","4","0"
"12","30","5","0"
"12","30","6","0"
"12","30","7","0"
"12","30","8","9.521"
"12","30","9","62.618"
"12","30","10","104.933"
"12","30","11","141.866"
"12","30","12","152.029"
"12","30","13","139.968"
"12","30","14","103.831"
"12","30","15","62.174"
"12","30","16","10.854"
"12","30","17","0"
"12","30","18","0"
"12","30","19","0"
"12","30","20","0"
"12","30","21","0"
"12","30","22","0"
"12","30","23","0"
"12","31","0","0"
"12","31","1","0"
"12","31","2","0"
"12","31","3","0"
"12","31","4","0"
"12","31","5","0"
"12","31","6","0"
"12","31","7","0"
"12","31","8","1.196"
"12","31","9","24.498"
"12","31","10","46.99"
"12","31","11","60.588"
"12","31","12","65.912"
"12","31","13","60.968"
"12","31","14","47.191"
"12","31","15","25.848"
"12","31","16","2.916"
"12","31","17","0"
"12","31","18","0"
"12","31","19","0"
"12","31","20","0"
"12","31","21","0"
"12","31","22","0"
"12","31","23","0"
